OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-NJ,USGS New Jersey Water Science Center,USGS-01410794,Crystal Spring Lk 700' us dam nr Williamstown NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.70805556000000,-75.0063888900000,24000,1,seconds,Interpolated from MAP.,NAD83,136,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,015,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01410795,Crystal Spring Lk 100' us dam nr Williamstown NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.70888889000000,-75.0044444000000,24000,1,seconds,Interpolated from MAP.,NAD83,136,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,015,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01411169,Lake Lenape at Mays Landing NJ,"Lake, Reservoir, Impoundment",,02040302,205,sq mi,,,39.45500000000000,-74.7352777800000,24000,1,seconds,Interpolated from MAP.,NAD83,10,feet,2.5,feet,Interpolated from topographic map.,NAVD88,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-0141142750,Johnson Pond 2200' us of dam at Dennisville NJ,"Lake, Reservoir, Impoundment",,02040206,,,,,39.19888889000000,-74.8244444000000,24000,1,seconds,Interpolated from MAP.,NAD83,7,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,009,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-0141142780,Johnson Pond 900' us of dam at Dennisville NJ,"Lake, Reservoir, Impoundment",,02040206,,,,,39.19527778000000,-74.8252777800000,24000,1,seconds,Interpolated from MAP.,NAD83,7,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,009,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01411433,Clint Millpond near center near South Dennis NJ,"Lake, Reservoir, Impoundment",,02040206,,,,,39.15500000000000,-74.8161111000000,24000,1,seconds,Interpolated from MAP.,NAD83,4,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,009,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-0141144190,East Creek Pond near Eldora NJ,"Lake, Reservoir, Impoundment",,02040206,8.10,sq mi,,,39.22250000000000,-74.8858333000000,24000,1,seconds,Interpolated from MAP.,NAD83,10,feet,2.5,feet,Interpolated from topographic map.,NAVD88,US,34,009,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01411878,Maurice R at Union Lake dam at Millville NJ,"Lake, Reservoir, Impoundment",,02040206,216.00,sq mi,216.00,sq mi,39.40111110000000,-75.0550000000000,24000,1,seconds,Interpolated from MAP.,NAD83,0.00,feet,.01,feet,Level or other surveyed method.,NGVD29,US,34,011,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01412070,Cumberland Pond 500' us of dam at Cumberland NJ,"Lake, Reservoir, Impoundment",,02040206,,,,,39.37416667000000,-74.9447222000000,24000,1,seconds,Interpolated from MAP.,NAD83,28,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,011,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01412249,Cedar Lake near center at Cedarville NJ,"Lake, Reservoir, Impoundment",,02040206,,,,,39.33583330000000,-75.2002777800000,24000,1,seconds,Interpolated from MAP.,NAD83,11,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,011,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-0141301490,Eddy Pond near center at Bridgeton NJ,"Lake, Reservoir, Impoundment",,02040206,,,,,39.43305556000000,-75.2394444000000,24000,1,seconds,Interpolated from MAP.,NAD83,16,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,011,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01438070,Steeny Kill Lake at High Point State Park NJ,"Lake, Reservoir, Impoundment",,02040104,0.30,sq mi,,,41.32166667000000,-74.6727777800000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,037,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01438940,Kittattinny Camp Lake near center near Layton NJ,"Lake, Reservoir, Impoundment",,02040104,,,,,41.24111110000000,-74.8330556000000,24000,1,seconds,Interpolated from MAP.,NAD83,689,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,037,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01439792,Stony Lake near center near Tuttles Corner NJ,"Lake, Reservoir, Impoundment",,02040104,,,,,41.19944444000000,-74.7741667000000,24000,1,seconds,Interpolated from MAP.,NAD83,880,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,037,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01439985,Hemlock P near Flatbrookville NJ,"Lake, Reservoir, Impoundment",,02040104,0.35,sq mi,0.35,sq mi,41.11583330000000,-74.9036111000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,037,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01440190,Sunfish P near Dunnfield NJ,"Lake, Reservoir, Impoundment",,02040104,,,,,41.00388889000000,-75.0755556000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,041,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01443463,Mecca Lake near center near Swartswood NJ,"Lake, Reservoir, Impoundment",,02040105,,,,,41.14388889000000,-74.8408333000000,24000,1,seconds,Interpolated from MAP.,NAD83,930,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,037,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01443469,Swartswood Lake at Swartswood State Park NJ,"Lake, Reservoir, Impoundment",,02040105,17.1,sq mi,,,41.05972220000000,-74.8530556000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,037,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01443880,Yards Creek Reservoir at Mount Vernon NJ,"Lake, Reservoir, Impoundment",,02040105,,,,,41.00111110000000,-75.0280556000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,041,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01444988,Gardners Pond 600' us of outlet near Wawayanda NJ,"Lake, Reservoir, Impoundment",,02040105,,,,,41.00388889000000,-74.7388888900000,24000,1,seconds,Interpolated from MAP.,NAD83,574,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,037,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01445506,Liberty Lake near center near Marble Hill NJ,"Lake, Reservoir, Impoundment",,02040105,,,,,40.88250000000000,-74.9544444000000,24000,1,seconds,Interpolated from MAP.,NAD83,620,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,041,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01445519,Mountain Lake near Pequest NJ,"Lake, Reservoir, Impoundment",,02040105,4.35,sq mi,,,40.85333330000000,-74.9855556000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,041,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01455221,Merrill Creek Reservoir near Coopersville NJ,"Lake, Reservoir, Impoundment",,02040105,3.13,sq mi,,,40.72722220000000,-75.1027777800000,24000,1,seconds,Interpolated from MAP.,NAD83,929.,feet,.01,feet,Level or other surveyed method.,NGVD29,US,34,041,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01455400,Lake Hopatcong at Landing NJ,"Lake, Reservoir, Impoundment",,02040105,25.3,sq mi,,,40.91750000000000,-74.6641667000000,24000,1,seconds,Interpolated from MAP.,NAD83,914.57,feet,.01,feet,Level or other surveyed method.,NGVD29,US,34,027,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01463558,Assunpink Lake at Cooleys Corner NJ,"Lake, Reservoir, Impoundment",,02040105,8.65,sq mi,,,40.21944444000000,-74.5236111000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,025,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-0146587010,Flamingo Lake 350' us dam at Marlton Lakes NJ,"Lake, Reservoir, Impoundment",,02040202,,,,,39.80361110000000,-74.8997222000000,24000,1,seconds,Interpolated from MAP.,NAD83,130,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,005,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-0146587110,Taunton Lk 0.6 mi us of outlet at Taunton Lake NJ,"Lake, Reservoir, Impoundment",,02040202,,,,,39.84472220000000,-74.8494444000000,24000,1,seconds,Interpolated from MAP.,NAD83,54,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,005,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-0146587150,Taunton Lk 1800' us of outlet at Taunton Lake NJ,"Lake, Reservoir, Impoundment",,02040202,,,,,39.84805556000000,-74.8519444000000,24000,1,seconds,Interpolated from MAP.,NAD83,53,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,005,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-0146587195,Taunton Lk 600' us of outlet at Taunton Lake  NJ,"Lake, Reservoir, Impoundment",,02040202,,,,,39.85111110000000,-74.8533333000000,24000,1,seconds,Interpolated from MAP.,NAD83,52,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,005,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01465960,Little Pine Lake nr Browns Mills NJ,"Lake, Reservoir, Impoundment",,02040202,5.93,sq mi,,,39.98861110000000,-74.5707777800000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,65,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,005,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01466091,Mt Misery Lake 1100' us of dam at Mount Misery NJ,"Lake, Reservoir, Impoundment",,02040202,,,,,39.92416667000000,-74.5236111000000,24000,1,seconds,Interpolated from MAP.,NAD83,81,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,005,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01466093,Mt Misery Lake 300' us of dam at Mount Misery NJ,"Lake, Reservoir, Impoundment",,02040202,,,,,39.92555556000000,-74.5258333000000,24000,1,seconds,Interpolated from MAP.,NAD83,81,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,005,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01467185,Cooper R Lk 400' us Cuthbert Rd nr Collingswood NJ,"Lake, Reservoir, Impoundment",,02040202,,,,,39.92333330000000,-75.0538888900000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,007,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01467188,Cooper River Lake 1 mi us Rt130 at Collingswood NJ,"Lake, Reservoir, Impoundment",,02040202,,,,,39.92555556000000,-75.0658333000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,007,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01467189,Cooper River Lake 800' us Rt130 at Collingswood NJ,"Lake, Reservoir, Impoundment",,02040202,,,,,39.92555556000000,-75.0816667000000,24000,1,seconds,Interpolated from MAP.,NAD83,2,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,007,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-0146732550,Bells Lake 1600' upstream of dam at Bells Lake NJ,"Lake, Reservoir, Impoundment",,02040202,,,,,39.75000000000000,-75.0600000000000,24000,1,seconds,Interpolated from MAP.,NAD83,89,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,015,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-0146732570,Bells Lake 400' upstream of dam at Bells Lake NJ,"Lake, Reservoir, Impoundment",,02040202,,,,,39.75333330000000,-75.0600000000000,24000,1,seconds,Interpolated from MAP.,NAD83,89,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,015,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01477082,Richwood Estates Detention Basin at Ewan NJ,"Lake, Reservoir, Impoundment",,02040202,0.07,sq mi,,,39.70666667000000,-75.1991667000000,24000,1,seconds,Interpolated from MAP.,NAD83,65,feet,5,feet,Interpolated from topographic map.,NAVD88,US,34,015,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01477106,Turtle Cr Estates detention bsn at Mullica Hill NJ,"Lake, Reservoir, Impoundment",,02040202,0.07,sq mi,,,39.73000000000000,-75.2108333000000,24000,1,seconds,Interpolated from MAP.,NAD83,53,feet,5,feet,Interpolated from topographic map.,NAVD88,US,34,015,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01482568,A Clemente Inc Pnd 1200' us out nr Danceys Corner,"Lake, Reservoir, Impoundment",,02040206,,,,,39.69916667000000,-75.4544444000000,24000,1,seconds,Interpolated from MAP.,NAD83,4,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,033,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-01482569,A Clemente Inc Pnd 200' us out nr Danceys Corner,"Lake, Reservoir, Impoundment",,02040206,,,,,39.69694444000000,-75.4522222000000,24000,1,seconds,Interpolated from MAP.,NAD83,4,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,34,033,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-391257074540301,"Excavated pond near Eldora, NJ","Lake, Reservoir, Impoundment",,02040206,,,,,39.21583330000000,-74.9008333000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,34,009,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-391528074501401,Excavated pond nr MacKay Crossng Rd nr Woodbine NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.25777778000000,-74.8372222000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,009,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-391535074514001,Excavated pond nr Cedar Bridge Rd at Belleplain NJ,"Lake, Reservoir, Impoundment",,02040206,,,,,39.25972220000000,-74.8611111000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,009,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-391620074520001,Unnamed pond near Joe Mason Rd nr Woodbine NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.27222220000000,-74.8666667000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,009,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-391843074504301,Unnamed pond nr Tuckahoe River nr Hunters Mill NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.31194444000000,-74.8452777800000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,009,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-392206074345701,"Unnamed Pond at Bargaintown Pond near Northfield,N","Lake, Reservoir, Impoundment",,02040302,,,,,39.36833330000000,-74.5822222000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-392211074345101,Bargaintown Pond at Northfield NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.36972220000000,-74.5805556000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-392241074541401,Unnamed pond near Hesstown Rd nr Cumberland NJ,"Lake, Reservoir, Impoundment",,02040206,,,,,39.37805556000000,-74.9038888900000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,011,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-392434074372801,Unnamed pond on Mill Branch trib nr Thelma NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.40944444000000,-74.6244444000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-392555074514701,Excavated pond near MacDonald Ave near Milmay NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.43194444000000,-74.8630556000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-392559074353301,Stormwater basin nr Windsor Dr near McKee City NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.43305556000000,-74.5925000000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-392638074321301,"NB Absecon Cr, inlet, Atlantic C Res NJ","Lake, Reservoir, Impoundment",,02040302,,,,,39.44388889000000,-74.5366667000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-392738074374001,Stormwater basin near Leah Ln at McKee City NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.46055556000000,-74.6277777800000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-392803074414901,Excavated pond near Rt. 322 near Mays Landing NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.46750000000000,-74.6969444000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-392816074380901,Unnamed pond near Leipzig Ave near McKee City NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.47111110000000,-74.6358333000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-392906074481101,Excavated pond 1.5 mi east of Mizpah NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.48500000000000,-74.8030556000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-392943074395401,Unnamed pond near Holly St near Mays Landing NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.49527778000000,-74.6650000000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-393120074410701,Excavated pond nr Walnut St nr Egg Harbor City NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.52222220000000,-74.6852777800000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-393208074525201,Unnamed pond along Deep Run trib near Pancoast NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.53555556000000,-74.8811111000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-393610075141601,Salem River Reservoir nr inlet nr Pole Tavern NJ,"Lake, Reservoir, Impoundment",,02040206,0.66,sq mi,,,39.60288889000000,-75.2378888900000,24000,.1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,033,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-393646074540401,Unnamed pond nr E Piney Hollow Rd at Berryland NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.61277778000000,-74.9011111000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,015,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-393646075151601,Fox Mill Lake at Daretown NJ,"Lake, Reservoir, Impoundment",,02040206,2.11,sq mi,,,39.61272220000000,-75.2543888900000,24000,.1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,033,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-393707074510101,Unnamed pond near Penny Pot Stream near Folsom NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.61861110000000,-74.8502777800000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-393754075173001,Avis Mill Pond at Milltown NJ,"Lake, Reservoir, Impoundment",,02040206,12.1,sq mi,,,39.63169444000000,-75.2915277800000,24000,.1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,033,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-393812074331001,Weeks Road pond near Green Bank NJ,"Lake, Reservoir, Impoundment",,02040301,,,,,39.63666667000000,-74.5527777800000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,34,005,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-393837074523301,Unnamed pond near Piney Hollow Rd nr Winslow NJ,"Lake, Reservoir, Impoundment",,02040302,,,,,39.64361110000000,-74.8758333000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,001,,,,,,,,,,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-393840075194201,Memorial Lake 630 ft US of outlet at Woodstown NJ,"Lake, Reservoir, Impoundment",,02040206,14.5,sq mi,,,39.64444444000000,-75.3282222000000,24000,.1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,34,033,,,,,,,,,,NWIS
